company,jobrequest,salary,tags,title 
达而观信息科技（上海）有限公司,"1、负责用户需求分析和竞品分析，持续优化产品的用户体验，推进产品市场化；,2、与研发同事协同，将NLP和AI技术应用于金融行业的产品设计，推进产品的持续功能迭代增强，打造金融行业有影响力的解决方案；,3、负责在产品开发过程中的设计确认、调整等协调工作，确保产品相应文档的编制合乎规 范，如介绍文档、需求说明书、用户操作手册等；,岗位要求：,1、本科及以上学历，经济金融及其相关专业毕业，1~3 年工作经验；,2、熟悉产品设计工具，熟练掌握 Axure、XMind、photoshop等，能够提供高质量的产品原型、流程图、 线框图等，清晰表达设计方案；,3、了解金融行业，对金融行业相关的业务需求能够做出合理判断；,4、优秀的沟通协作和项目管理能力，能够在复杂环境下灵活调整、强力执行，有很好的抗压力。",1.5-3万/月,上海-浦东新区  |  无工作经验  |  招1人  |  08-14发布,产品经理（金融方向）
达而观信息科技（上海）有限公司,"1、负责用户需求分析和竞品分析，持续优化产品的用户体验，推进产品市场化;,2、与研发同事协同，将NLP，知识图谱和人工智能技术应用于现代企业的知识和资源管理的产品设计，推进产品的持续功能迭代增强，打造知识管理领域有影响力的解决方案，推进企业管理智能化；,3、了解企业客户的所需管理的知识和资源的范畴，协助企业客户从万缕千丝中抽象成广义知识，纳入统一的智能化的知识管理系统；,4、负责在产品开发过程中的设计确认、调整等协调工作，确保产品相应文档的编制合乎规 范，如介绍文档、需求说明书、用户操作手册等;,岗位要求:,1、本科及以上学历，1~3 年工作经验;,2、熟悉产品设计工具，熟练掌握 Axure、XMind、photoshop等，能够提供高质量的产品原型、流程图、 线框图等，清晰表达设计方案;,3、了解金融行业，对金融行业相关的业务需求能够做出合理判断;,4、优秀的沟通协作和项目管理能力，能够在复杂环境下灵活调整、强力执行，有很好的抗压力。",1.5-3万/月,上海-浦东新区  |  无工作经验  |  招1人  |  08-14发布,产品经理（知识管理方向）
达而观信息科技（上海）有限公司,"1.负责分布式算法和流式算法的研发和优化；,2.负责Hadoop生态和Spark生态各个平台的部署，升级和维护；,3.与各个业务部门一起实现数据的统一管理和部署；,4.协助搜索、推荐项目组实现算法的分布式化和流式化，保证系统运行的健壮性和实时性；,5.前沿技术的调研和推广, 提高团队的技术能力,任职要求：,1.计算机相关专业本科及以上学历，有Hadoop生态或者Spark生态下的开发或运维经验。,2.熟悉Java或者Scala，对关系数据库如Mysql, PostgreSQL熟悉者优先,3.熟悉JVM, 能够解决项目中遇到的JVM相关的问题, 进行与JVM相关的性能优化等,4.有Hadoop, Hive, Pig, ELK, Spark, Cassandra等相关的开发、部署或运维经验者优先,5.有机器学习, 深度学习, NLP, 搜索, 推荐等相关经验者优先,6.对技术有激情，喜欢钻研，能快速接受和掌握新技术,7.具备较强的沟通能力及团队协作精神；",2-4万/月,上海-浦东新区  |  3-4年经验  |  本科  |  招2人  |  08-14发布,高级算法工程师（分布式）
达而观信息科技（上海）有限公司,"工作内容：,1、面向大中型企业级客户，独立操作NLP、人工智能算法相关的项目和产品销售全流程，通过顾问式销售，呈现达观产品和服务的价值；,2、根据公司市场战略开拓客户，寻找销售机会，进行需求引导与沟通，推动销售项目的实施、产品应用的落地；,3、达成销售业绩，完成月度、季度和年度销售指标；,4、善于进行销售各个阶段的精细化管理，对项目进行有效推进；,5、及时收集客户的反馈，竞争对手的市场动态，协助公司制定对应市场策略；,任职资格：,1. 本科及以上学历；,2. 3年以上销售经验，有IT咨询/B2B软件/大数据/人工智能类产品的销售经验；在至少一个垂直行业有一定客户积累，有金融、传统企业、泛互联网、法律、政府等行业沉淀者优先；,3. 具备优秀的产品演示、销售技巧和商务谈判能力，执行力强；,4. 职业形象良好，一定的市场分析及判断能力；,5. 有良好的职业道德，具有主动的客户服务与市场开拓意识。",1.5-3万/月,深圳-南山区  |  3-4年经验  |  本科  |  招3人  |  08-14发布,大客户经理
纳禾企业管理（上海）有限公司,,0.8-1万/月,上海-虹口区  |  无工作经验  |  大专  |  招50人  |  08-14发布,一对一教育5K-7K销售代表
纳禾企业管理（上海）有限公司,,0.8-1万/月,上海-徐汇区  |  无工作经验  |  大专  |  招50人  |  08-14发布,一对一教育5K-7K销售代表
纳禾企业管理（上海）有限公司,,0.8-1万/月,上海-虹口区  |  无工作经验  |  大专  |  招50人  |  08-14发布,一对一教育5K-7K销售代表
上海湃睿信息科技有限公司,"1.          参与公司产品快速原型开发，创新产品研究；,2.          参与业务产品实现方案与技术调研，制定开发方案；,3.          参与项目核心逻辑的需求分析、系统设计。,1.          本科学历，计算机、软件工程等相关专业，对计算机理论有扎实的基础；,2.          精通Python, 熟悉django框架，有扎实的编程功底，有良好的编程风格和习惯； ,3.          有大数据分析，NLP处理经验者优先；,4.          有知识图谱领域开发经验者优先；,                                    ,5.          熟练使用HTML、JQuery、JS，CSS 等前端技术。",0.8-1万/月,武汉-洪山区  |  3-4年经验  |  本科  |  招1人  |  08-14发布,Python开发工程师
上海万行信息科技有限公司,,6-8千/月,上海-松江区  |  1年经验  |  大专  |  招3人  |  08-14发布  |  市场营销 软件工程,大客户销售/IT销售
上海万行信息科技有限公司,,0.8-1万/月,上海-松江区  |  2年经验  |  大专  |  招2人  |  08-14发布  |  英语良好,高级客户经理
深圳市腾讯计算机系统有限公司,,,深圳  |  2年经验  |  硕士  |  招2人  |  08-13发布,22989-人工智能算法专家（NLP方向）（深圳/成都/上海/北京）(职位编号：38923)
深圳市腾讯计算机系统有限公司,,,深圳  |  5-7年经验  |  本科  |  招1人  |  08-13发布,MIG08-NLP算法研究(职位编号：40569)
上海犀语科技有限公司,,6-10万/月,上海-杨浦区  |  5-7年经验  |  博士  |  招2人  |  08-13发布,自然语言处理专家/研究员/科学家 NLP技术总监
阿里巴巴集团,,,北京  |  3-4年经验  |  本科  |  招1人  |  08-14发布,高德-NLP算法工程师/架构师(职位编号：GP060447)
阿里巴巴集团,,,北京  |  3-4年经验  |  硕士  |  招4人  |  08-14发布,大文娱-NLP算法专家-阿里文学(职位编号：GP054926)
阿里巴巴集团,,,杭州  |  3-4年经验  |  硕士  |  招2人  |  08-14发布,iDST-NLP高级算法专家-自然语言基础技术(职位编号：GP050825)
杭州博彦信息技术有限公司,"1、解决自然语言处理的数据标注、数据管理、数据应用协调等多种职责；,2、各类自然语言处理标注数据以及核心资源数据的存储、查找、备份、咨询等方面的任务； ,3、对自然语言数据进行质检；,4、有高度的工作责任心，有敏锐的风险意识，善于发现并解决问题,任职要求：,1.本科及以上学历，专业不限；,  2.有责任心和主动性强； ,3.能够熟练操作计算机，对互联网有一定的了解； ,4.具有一定的抗压能力，细心、耐心； ,5.有文本标注经验者优先考虑",4-4.5千/月,杭州-余杭区  |  无工作经验  |  大专  |  招2人  |  08-14发布,iDST-NLP数据专员(职位编号：30)
普华永道信息技术（上海）有限公司,"    ,    ,    ,    ",1.3-2.5万/月,上海-浦东新区  |  无工作经验  |  招若干人  |  08-14发布,NLP自然语言处理
南京安讯科技有限责任公司,"职责描述：,1.负责海量数据的抓取，抽取、消重、分类、聚类、过滤等架构的设计；,2.负责采用 NLP/Machine Learning 等技术构建高可用数据模型。,岗位要求：,1.本科及以上学历； ,2.有扎实的计算机基础，熟悉常用数据结构、算法、设计模式；,3.熟练掌握 Python，良好的编码风格，强悍的编码能力，有代码洁癖者加分；,4.熟悉爬虫 /搜索系统，有过海量数据爬虫 /搜索系统设计经验者加分；,5.熟悉基本的 NLP 概念和算法，有过分类 /聚类等机器学习经验者加分；  ",1-1.5万/月,南京  |  1年经验  |  本科  |  招1人  |  08-03发布,Python爬虫工程师
江苏云思教育科技有限公司,"一、任职要求：,1- 全日制本科及以上学历。,2- 语言表达流畅清楚；思维逻辑有序清晰。,3- 热爱教育行业，对教学充满敬畏和激情。,4- 对工作认真，负责；具有较强的事业心与团队协作精神。,5- 有技术文档编写经验、实际开发经验及教学培训经验者优先。,二、岗位描述：,1- 按照云思科技集团教学标准化规范及教学大纲，高质量完成大数据产品线授课任务。,2- 按照软件开发流程，负责学员实训项目并指导学员完成实训项目。,3- 负责学员课程辅导、答疑等工作。,4- 配合完成云思集团教研部安排的所属教学方向的教学资料研发、工作计划制定、课程优化、教学方法改进、教学体系完善等工作。,5- 配合其他部门完成相关工作。,三、技术要求,1- 精通Java语言基础、Java高级API相关技术、JDBC技术并深入理解面向对象编程思想，有扎实的语言功底。,2- 熟悉至少一种常用数据库(MySQL、Oracle、SQL Server),精通SQL语句。,3- 熟悉整个大数据的完整处理流程，包括数据的采集、清洗、预处理、存储、分析挖掘和数据可视化。,4- 有大数据项目实际开发经验，开发过Map/Reduce、HBase、Hive、storm、Spark Streaming、lucene/solr/elasticsearch等程序优先。,5- 对数据有敏感、了解常用数据挖掘与机器学习算法优先,包括但不限于 NLP,分类,聚类,时间序列,回归模型,GBDT等。,工作时间：  8点半-五点半,工作地点：根据学校以及课程的需求机动,关于福利：正常节假日，双休；餐补；等等,面试要求：试讲需要提前准备小项目",0.6-1.8万/月,南京-秦淮区  |  3-4年经验  |  本科  |  招2人  |  08-03发布,Java高级+大数据  讲师
中兴软创科技股份有限公司,"工作职责:,1、项目团队的组建，开发任务安排与管理；,2、负责业务部门提出的需求并进行评估；,3、BI业务及产品需求的调研；,4、负责数据的分析、挖掘；,5、负责ETL 开发，抽取成各种数据需求；,6、参与数据仓库 ETL 流程优化及解决相关技术问题；,7、负责建立面向主题的数据仓库，进行数据仓库的表设计，建模，存储过程开发；,8、负责数据验证与测试；,9、负责运营报表开发，输出报表、文档、页面，为公司市场运营决策、产品开发、销售策略提供数据支持。,任职资格:,1、有数据挖掘、分析、NLP、机器学习等项目实施相关经验，熟悉常用的机器学习算法和数据建模过程；,2、对于大数据理论、行业应用有深刻认识与研究，熟悉大数据技术，如Hadoop、Spark、storm，如有Python，R或SAS的编程经验者更佳； ,3、对数据库了解，精通SQL，能熟练编写存储过程；熟悉ETL工具；,4、有优秀的统计知识背景，逻辑能力强，有极强的数据敏感度与数据分析能力；,5、4年以上技术类或数据类的开发经验，2年以上项目管理经验；,6、学习能力强，责任心强，具有优秀的沟通表达、理解能力与团队合作能力。",1.4-2万/月,成都  |  无工作经验  |  招若干人  |  08-03发布,数据项目经理
广东东阳光药业有限公司,,0.5-2万/月,东莞-长安镇  |  无工作经验  |  本科  |  招1人  |  08-03发布,人工智能专家
天津卓朗科技发展有限公司,"                            7.独立或者协助其他人员对现有系统进行维护和改良；,？       熟练掌握自然语言处理领域的基础理论和方法，并有一定的相关研究或项目经验；,？       熟悉NLP领域当前热点和前沿技术，对NLP有完整的、系统的认识 ；,？       熟悉C/C++、Java、Python或PHP编程语言，对数据结构和算法设计有较为深刻的理解 ；,？        熟悉自然语言处理常见算法与模型（语言模型、MaxEnt，CRF,svm等）实际应用经验；,？        ,以上工作经验；,？        独立开展过大型的数据挖掘项目优先考虑；,                                    做过搜索引擎项目优先考虑；",1-1.5万/月,天津  |  2年经验  |  本科  |  招2人  |  08-09发布,算法工程师
上海索思数据科技有限公司,"1.负责 NLP 领域前沿算法及框架追踪，搭建 Deep Learning for NLP 平台；,2.负责 NLP 基础工作研究（包括并不限于分词、词性标注、语法分析、语义分析、情感分析、命名实体识别等）；,3.负责中文分词、语义建模、自然语言理解、机器阅读、文本分类等NLP关键前沿技术的研发工作；,任职资格：,1. 本科及以上学历，2年以上相关工作经验；,2. 具备自然语言处理及机器学习方面的基础理论知识，熟悉开源的算法库或工具，如：stanfordNLP、NLTK、OpenNLP、word2vec 等；,3. 熟练掌握一门编程语言或脚本语言，包括但不限于 Java/Python/Go/PHP 等；,4. 熟练掌握一种关系数据库，并对海量数据存储有一定的了解；,5. 熟悉常用的数据结构与算法，熟悉分类、聚类、回归算法及原理；,6. 熟悉 Hadoop、Hive、HBase、Spark、Storm 等大数据处理平台且有丰富实战经验者优先；,7. 有英文自然语言处理相关经验以及英文能力突出者优先。,能力突出者学历、专业、工作年限均不限。",1-1.5万/月,上海-徐汇区  |  无工作经验  |  硕士  |  招2人  |  08-09发布  |  计算机科学与技术 软件工程,自然语言处理工程师
湖南优浪语音科技有限公司,"1、从事语义知识表示、语义挖掘、文本摘要和自动对话等相关研发工作；,2、参与大规模知识库、本体库及知识图谱的构建；,3、提高词法分析、句法分析、文本分类、文本摘要等NLP技术的性能。,1、本科及以上学历，计算机或数学专业；,2、具有丰富的自然语言处理专业知识，熟练掌握各种数据挖掘的算法与技术；,3、熟悉自然语言处理、机器学习、模式识别等常用算法，对NLP方向有浓厚兴趣；,4、熟练掌握下列一种以上的编程语言：C/C++, Python, Java；,5、熟悉深度学习开源平台如：TensorFlow，PyTorch, Caffe，CNTK等，并具备相关平台开发经验；,6、熟悉信息检索概念，如文本挖掘 （分类、聚类、摘要、结构化信息提取）、中文信息处理 （如分词与词性标注、命名实体识别、信息抽取系统、问答系统等）、知识系统等方面的研究与开发经验；,7、熟悉语音识别技术及Kaldi优先。",0.6-1.2万/月,长沙  |  无工作经验  |  本科  |  招2人  |  08-09发布,自然语言处理工程师
青岛智能产业技术研究院,"1. 参与研究语义建模、自然语言理解、文本生成、文本分类等NLP关键前沿技术的研发工作,2. 参与探索深度学习（Deep Learning）在自然语言处理领域中的应用，实现切实有效的深度学习模型,3. 参与构建各种机器学习和文本数据挖掘的实用化工具,1. 计算机、统计、数学及相关专业本科及以上学历,2. 具备自然语言处理及机器学习方面的基础理论知识，有相关实战项目经验者优先,3. 熟悉常用的编程语言（如Python、Java等），有扎实的编程能力,4. 思路清晰，主动性强，有很强的自我驱动力,责任心强，能承受工作压力，良好的沟通交流能力，能迅速融入团队",0.6-1.2万/月,青岛-城阳区  |  1年经验  |  本科  |  招1人  |  08-09发布,自然语言处理 工程师
成都无糖信息技术有限公司,,0.8-1.6万/月,成都-高新区  |  无工作经验  |  本科  |  招若干人  |  08-09发布,机器学习算法工程师(职位编号：1)
职得邦,,1-1.5万/月,上海-杨浦区  |  无工作经验  |  大专  |  招若干人  |  08-09发布,无责6000+交通补助+零食畅吃/E
四川鱼鳞图信息技术股份有限公司,,0.6-1.2万/月,成都-金牛区  |  2年经验  |  本科  |  招3人  |  08-09发布  |  英语精通  |  计算机科学与技术 地理信息系统,自然语言处理工程师
南京沃创人力资源服务有限公司,,15-20万/年,南京-雨花台区  |  无工作经验  |  本科  |  招10人  |  08-09发布,Big Data相关算法研发工程师
世纪龙信息网络有限责任公司,"岗位描述：,反垃圾团队目标是将NLP技术用于舆情监控、情感分析和文本反垃圾等业务场景，提供统一高效的反垃圾技术服务。,具体职责需求：,1、负责舆情监控、情感分析和文本反垃圾平台的建设，包括文本算法和平台架构的设计、开发；,2、在情感分析任务上，负责情感分析任务中词汇级、属性级、句子级、篇章级的研究和应用，并能做好跨领域、跨语言的应用和研究；,3、在文本反垃圾任务上，负责对大数据进行分析，挖掘各类用户特征，行为异常特征，利用机器学习、深度学习等技术识别潜在用户的异常行为；,4、针对不同的业务场景，不同的文本类型构建合适的算法模型。,岗位要求：,1、计算机/数学/统计系本科及以上学历；,2、熟练掌握NLP/ML/DL领域常用的算法模型原理，有实际NLP相关的项目经验；,3、至少熟练掌握一种脚本语言；,5、有LINUX环境的C/C++开发经验优先；,6、熟悉大数据处理，对分布式计算（MAP/REDUCE）有相关经验；,7、有良好的自我学习能力，及自驱力 。",18-25万/年,广州  |  3-4年经验  |  本科  |  招1人  |  08-09发布,反垃圾研发工程师
上海夕漫网络科技有限公司,,1-1.5万/月,上海-杨浦区  |  无工作经验  |  大专  |  招若干人  |  08-09发布,无责6000+交通补助+零食畅吃/E
健康160（原就医160）,"岗位职责：,1、负责架构和开发推荐系统，支撑医疗，电商，资讯等业务场景的个性化推荐产品,2、优化推荐系统性能，稳定性，可扩展性和开发性；,3、负责指导新人研发，高效，高质量完成目标。,职位要求：,1、本科及以上学历，3年以上后端Java/Python架构和开发工作经验；,2、熟悉推荐系统架构和常见的推荐算法；,3、熟练Hadoop生态技术（Hbase，MapReduce，Hive，Spark等），熟悉大数据的工作流；,4、熟练HTTP、TCP/IP、RPC协议和网络编程，熟悉分布式、缓存等机制；,5、熟悉搜索引擎相关技术，如：分词，有NLP，机器学习和相关经验为佳；,6、对数据敏感，热爱数据工作，能够主动驱动数据应用产生商业价值；,7、具备较强的抗压性和较大的工作投入度，能够自我驱动。",2-2.5万/月,深圳-南山区  |  3-4年经验  |  本科  |  招1人  |  08-09发布,Java高级工程师（推荐系统）
广州火焰信息科技有限公司,"1. 曾担任国内知名互联网公司或IT公司技术总监以上职位；,2. 熟悉机器学习、自然语言理解（NLP），有聊天机器人设计和开发经验者优先；,3. 可以带领技术团队完成相应项目开发，分配工作督导执行项目进度；,4. 硕士以上学历，博士优先，有5年以上工作经验；,5. 分配股权3%，股权分红；,6. 有创业精神，万丈高楼平地起，加入团队一起做一份事业。",30-50万/年,广州-海珠区  |  5-7年经验  |  硕士  |  招2人  |  08-09发布,CTO / 技术合伙人
房多多网络科技,"岗位职责：,1、负责数据产品中机器学习算法开发工作；,2、探索机器学习算法前沿技术在房产领域的应用，如问答系统、图像处理等；,任职要求：,1、本科以上学历，计算机或者数学相关专业，一年以上工作经验；,2、有机器学习相关经验，熟悉经典机器学习算法，如LR、SVM、决策树、PCA等，精通深度学习者优先；,3、有NLP自然语言处理或图像处理相关经验优先；,4、有Hadoop、hive、spark等大数据开发经验者优先；,5、逻辑思维清晰，对数据敏感有耐心，对算法学习富有兴趣。",1.5-3万/月,深圳-南山区  |  无工作经验  |  本科  |  招若干人  |  08-09发布,算法工程师
北京汉能光伏投资有限公司,"岗位职责:,1. 负责相关自然语言处理、数据挖掘、相关文本检索、语义理解系统算法的研究工作，孵化智能招聘、智能客服、网络舆情、商情大数据等产品；,2. 设计、实现和验证算法，并优化自然语言处理、信息抽取、语义理解、知识图谱等NLP前沿技术；,3. 根据业务场景建立模型，并利用NLP、机器学习等方法解决如命名实体识别、语义分析、匹配等实际问题；,4. 参与大规模知识库、本体库及知识图谱的构建；,  ,任职资格:,1. 计算机相关专业，海归或211/985重点院校硕士毕业，3年以上工作经验或博士毕业（不要求工作经验）,2. 对自然语言处理相关的分词、词性标注、实体识别、文本分类等有深入的实践经验，具有丰富的数据挖掘、机器学习等方面的专业知识，熟练掌握各种数据挖掘的算法与技术；具有工程实践项目经验优先。,3. 熟悉深度学习（CNN,RNN,LSTM），理解常见机器学习算法（LR,DT,GBDT）的原理，熟练运用相关工具（LIBLINEAR，XGBoost，Word2Vec等）、框架（Tensorflow/Caffe/NLTK/stanfordNL/ PyTorch等）解决实际问题；,4. 熟练掌握下列一种以上的编程语言：C/C++, Python, Java；,5. 熟悉信息检索概念，如文本挖掘 （分类、聚类、摘要、结构化信息提取）、中文信息处理 （如分词与词性标注、命名实体识别、信息抽取系统、问答系统等）；,6. 有英文阅读能力和书写能力,能够跟踪学术界和工业界的最新研究成果。",3-5万/月,北京  |  无工作经验  |  本科  |  招2人  |  08-10发布,自然语言处理高级算法工程师(026589)(职位编号：Hanergy026589)
阅文集团,"工作职责:,对采集的数据进行挖掘分析，寻找用户的行为/路径/流失特性 ,通过数据挖掘/机器学习技术建立数据模型； ,开发面向部门的通用数据挖掘/机器学习算法与平台,任职资格:,计算机、数学相关专业研究生以上学历； ,良好的逻辑思维能力，敏锐的数据洞察力，较强的总结归纳能力； ,熟悉linux，熟悉python编程语言,熟悉常用数据挖掘算法(如分类，聚类，回归，关联规则，神经网络、nlp等)及其原理，并具备相关项目经验",1.5-2万/月,上海-浦东新区  |  2年经验  |  本科  |  招若干人  |  08-10发布,大数据挖掘工程师（数据平台）
杭州码城网络科技有限公司,"自然语言处理主任研究员岗位职责：,1.负责研究自然语言交互相关的核心技术和算法,2.语义对话引擎的相关开发，以及新技术和方向的研究。,3.负责大数据分析、自然语言处理算法的应用开发及工具编写,4.利用NLP在对话上的应用，提升人机对话的体验,5.与语音技术团队配合，支撑口语对话系统的业务",1.5-3万/月,杭州-滨江区  |  3-4年经验  |  本科  |  招2人  |  08-10发布  |  英语良好  |  计算机科学与技术 软件工程,自然语言的工程师
上海亘岩网络科技有限公司,,1.5-2.5万/月,上海-闵行区  |  1年经验  |  硕士  |  招1人  |  08-10发布,自然语言处理工程师
交银企业管理服务（上海）有限公司张江高科技园区分公司,"主要职责：,1. 评估业务部门数据需求，撰写技术文档并完成相关数据提取；,2. 与业务建立良好沟通机制，为业务提供数据分析服务，与业务部门合作开展业务专题分析；,3. 撰写数据分析报告，为业务发展提供决策支持；,4. 参与数据挖掘模型的构建、维护、部署和评估；,5. 协助数据平台开发人员开展数据仓库和数据统计分析项目的建设；,6. 协助其他同事，做好新员工的带教。,岗位要求：,1. 本科及以上学历，金融、计算机、数学、统计等相关专业，五年以上工作经验；,2. 有良好的数据统计和数据挖掘专业知识，逻辑清晰，自学能力强；具备利用数据分析解决业务问题的能力；,3. 对预测、分类、聚类、特征提取、特征选取等模型有实际业务运用经验，例如：回归、时间序列、决策树、SVM、朴素贝叶斯、聚类、遗传算法、相关性、关联性、主成分分析、神经网络等模型；,4. 熟悉运筹优化、机器学习、深度学习、强化学习、自然语言处理等专业知识的优先；如：最优解、CNN、RNN、DNN、GBDT、NLP等,5. 熟练使用SQL和SAS；,6. 具有较强的责任心，执行力，能承受较大工作压力，愿意接受工作挑战；,7. 有良好的沟通技巧和质量意识，具有较强的组织能力和团队合作精神；,8. 有python开发经验并能够独立完成建模项目者优先，有tensorflow开发经验者优先；,9. 有网站、移动互联等分析经验，有APP数据埋点或者页面流转数据分析经验者优先；,10. 有BI应用项目经验、hadoop分布式计算平台使用、GPU或TPU使用经验者优先；,11. 具有金融、互联网行业背景者优先。",20-40万/年,上海-长宁区  |  5-7年经验  |  本科  |  招若干人  |  08-10发布  |  计算机科学与技术 统计学,资深数据分析（金融科技）
广东尚通科技发展有限公司,"岗位职责：,1.了解并收集客户信息，与客户沟通建立文案模型；,2.详细了解客户需求后编写AI话术，需做到逻辑清晰，内容丰富，尽量满足客户需求；,3.配合客户梳理编写企业知识库，不断扩充多口语化问法，提升电话机器人的交互能力；,4.跟进客户的日常使用状况，及时解答客户的使用问题，并实时优化电话机器人交互话术。,任职要求：,1.具备一定的文字功底和逻辑思维能力；,2.具有较强的客户服务意识，亲和力强，商务交流能力强，具有独立解决问题的能力；,3.具有较强的自我激励意识，能够不断探索提高客户满意度；,4.对人工智能产品有浓厚的兴趣；,5.专科及以上学历，优秀应届毕业生亦可。,：,小笨智能(北京慧闻科技有限公司)成立于2016年3月，公司与清华大学智能技术与系统国家重点实验室共同研发基于自然语言处理技术(NLP)为核心的人工智能(AI) 引擎， AI引擎具备智能问答、知识图谱表示、情感分析等文本大 数据挖掘与分析能力，并融合了人脸识别、语音识别与语音合成技术，具备多模态的信息处理能力。,以AI引擎为核心，面向在线智能 信息化服务需求，研发了线上智能问答系统、智能电话机器人;面向实 体服务机器人的应用需求，研发了服务机器人交互平台、服务机器 人硬件平台，并具备独立的硬件研发及生产能力。,智能客服、智能服务机器人、智能服务生态支撑平台、智能音箱、智能车载语音助手、智能呼叫中心。,官网：www.ibenrobot.com ",4-8千/月,深圳-龙华新区  |  无工作经验  |  招10人  |  08-13发布,AI话术训练师
中国科学院云计算中心,"岗位职责：,1、负责组建人工智能团队的管理。,2、负责建设人工智能的技术平台发展。,3、负责对接各种合作资源。,任职要求：,1、丰富的大数据分析、机器学习方面的经验；扎实的数学基础和机器学习算法功底。,2、熟悉机器学习常用算法：决策树，随机森林，协同过滤，SVM, 回归算法, Reinforced Learning等。,3、熟悉神经网络理论，熟练使用Caffe\TensorFlow\Keras其中至少一种神经网络框架进行建模和训练。熟悉CNN\RNN\LSTM。,4、具备一般的自然语言处理理论基础和项目经验，熟悉常用的NLP模型和算法，包括但是不限于：分词、词性标注、VSM、文本分类和聚类等；,5、博士学历或高级职称。海外留学工作背景优先。",2-2.5万/月,东莞-松山湖区  |  5-7年经验  |  博士  |  招2人  |  08-13发布  |  计算机科学与技术 计算机应用,人工智能专家
广州市智慧行文化发展有限公司,"1、负责公司微信公众号推广运营，提高粉丝关注量和用户转化率，包括日常圈粉、互动、渠道拓展、资源互换；,2、熟悉微信公众号公众号软文推广运营，公众号软文更新，编写软文；,3、负责公负责多媒体话题策划、执行和业务需求的功能迭代对接、跟进；文案编辑微信等专题活动的策划执行,4、提高粉丝活跃度，与微信的粉丝做好互动，对微信粉丝的网络行为进行分析与总结。,5、公众平台的拓展及维护。,任职要求：,1、大专以上学历，有互联网、广告、教育行业经验行者优先。,2、有丰富的移动互联网营销推广经验，有较强的文字编辑能力，擅长文案策划、活动策划、公众号原创软文编写；,3、对移动互联网文化、热点事件、新闻动态等信息敏感，具有很强的话题创意能力和图片鉴赏能力，且善于抓住用户需求和心理；,5、思维活跃，富有创意，乐于接受新鲜事物，工作有激情。,6、具有较强的营销意识，能够通过新媒体运作产生业绩。,7、工作踏实认真责任心强，良好的沟通和协作能力，有团队合作精神，工作细致，能承受工作压力。,我们是：,1、一家成立了19年的实用心理学培训机构；,2、立志通过传播NLP，让世界因为我们存在而更加美好的一群人；,3、一家课程量及客户量都非常庞大的机构。,我们为你准备了：,1、独当一面的机会,2、相当不错的福利：餐补+五险一金+商业险+法定节假日+定期体检+旅游,3、不论资历、不论学历的晋升空间,4、一群立志从事心理学行业的小伙伴；,5、核心点：世界心理学大咖的课程学习以及浓郁心理学学习氛围及学友圈。",6-8千/月,广州-天河区  |  2年经验  |  大专  |  招2人  |  08-13发布,自媒体运营专员
深圳市茁壮网络股份有限公司,"【职位描述】,1、利用机器学习算法对用户行为数据进行建模，持续优化算法和模型；,2、研发基于机器学习的商业应用（推荐系统，个性化广告等）；,3、关注业内深度学习相关的研究，推进新算法在综合影视平台的应用。,【任职要求】,1、统计、信息、数学等相关专业毕业（应届硕士以上或本科毕业2年）；,2、理解常见机器学习或数据挖掘类的算法原理（SVD++/MF，LDA主题模型，人工神经网络，CF similarity等），熟悉常见的统计原理及方法(SGD，ALS，MAP估计等)，有NLP经验优先；,3、熟练掌握java，scala，python中的一种或多种语言；,4、有大数据分析工具相关的使用经验，例如spark，hadoop等；,5、对数据敏感，有一定的数据分析能力；,6、较好的沟通能力，较强的学习新知识的能力。,【薪资及福利】,1.薪酬：岗位工资+绩效工资+年终奖金,2.福利：五险一金+商业保险+带薪年假+各项法定假日+健康体检+年度旅游+免费班车+健身房+节日礼物+生日礼物及生日蛋糕+运动积分奖励+免息购房贷款+不定期员工活动+年会,3.工作时间：五天八小时双休制",15-30万/年,深圳-罗湖区  |  3-4年经验  |  本科  |  招2人  |  08-13发布,机器学习工程师
上海天跃科技股份有限公司,"1、 基于实际使用场景，设计基于深度学习的算法和模型；,2、 基于深度学习进行目标检测、识别、场景理解、视频分析相关算法的研究、实现和完善；,3、 配合完成图像与NLP的算法结合与实现。,任职要求：,1、   211本科及以上学历，数学、统计、计算机类专业优先；,2、 熟悉各种常用深度学习模型，如CNN/RNN/LSTM/Attention Model等；,3、 熟悉深度学习的开源框架，如TensorFlow、Caffe，TensorFlow优先；,4、 熟练使用至少一种脚本语言（Python/shell等），具备较强的编程能力，熟悉linux开发环境，有MPI、CUDA经验更佳；,5、 进行过算法的优化和调参，有实际项目落地经验者优先；,6、 具有数学、计算机、自控等相关专业的硕士及以上学历；,7、 自驱性强、学习能力强、有团队精神，能独立分析并解决问题。",2.5-3万/月,上海  |  2年经验  |  本科  |  招1人  |  08-13发布,深度学习算法工程师
