company,jobrequest,salary,tags,title 
深圳智者行天下科技有限公司,"岗位职责： ,1、从事android汽车影音导航系统软件的开发及支持； ,2. 负责Android 部分驱动模块的Framework、HAL层的开发、移植及调试工作； ,3. 参与Android平台软件稳定性，性能方面优化； ,4. 参与项目的需求讨论和需求分析； ,5. 编写相关开发文档和项目文档； ,岗位要求： ,1、计算机，电子，通讯及相关专业本科以上学历，3年以上工作经验； ,2、熟练掌握C/C++/java语言，熟悉JNI等技术，有比较丰富的驱动开发经验； ,3、熟悉Android系统框架，熟悉Framework、HAL层； ,4、熟悉Android系统Service ，Binder，Sqlite等组件原理机制； ,5、有做过类似科大讯飞语音识别模块应用到android系统上开发经验的优先考虑； ,6、具有良好编码风格，良好的独立分析和独立解决问题的能力； ,7、具有较强的责任心，沟通协作能力和良好的团队合作精神； ,8、有车载电子开发工作经验背景优先考虑；,公司目前实行大小周上班制度，中餐晚餐公司食堂免费供应。",1.2-2万/月,深圳-宝安区  |  3-4年经验  |  本科  |  招5人  |  08-13发布  |  英语良好  |  计算机科学与技术 电子信息工程,android驱动开发工程师
天津恒达文博科技股份有限公司,"一、岗位职责：,1、负责嵌入式操作系统驱动和上层应用开发；,2、参与产品技术预研搜集和攻关；,3、负责产品技术和说明文档的编写与整理；,4、负责产品的投产指导与维护升级。,5、其他研发工作。,二、任职资格要求：,1、统招本科及以上学历，计算机或电子相关专业毕业；,2、精通C/C++语言，具有良好的编程风格；,3、 熟悉主流嵌入式操作系统驱动和上层应用开发；,4、熟悉MIPS、ARM处理器架构；熟练掌握嵌入式交叉编译环境和软件调试工具；,5、具有多媒体播放、室内定位、MEMS传感器、GUI图形界面、TCP/IP网络通信、LPWAN物联网等相关开发经验者优先；,6、具有语音识别、图像识别等嵌入式AI应用开发经验者优先；,7、具有数电模电基础，能看懂原理图；,8、具有较强逻辑分析能力和学习能力，具有较强的独立分析和问题解决能力；,9、具有两年以上嵌入式系统开发工作经验；,10、具有良好的沟通能力和团队合作精神，具有强烈的责任心和钻研精神，吃苦耐劳，能够适应加班。,三、待遇：试用期6个月，月薪10000元至15000元之间。,双休+加班费+全勤奖+工作餐+带薪年假+采暖补贴+防暑降温费+五险一金+免费存档+落户天津。,四、联系方式,1、请将简历发送至hengdazhaopin@126.com。,2、邮件请以“应聘职位+毕业院校+最高学历+姓名”为题目，请将简历以邮件正文形式发送的同时，发送一份附件。,3、联系电话：022-58625786（管理部）。,4、欲了解其他信息，可登录我公司的网站：http://www.hengdawb.com",1-1.5万/月,天津-南开区  |  2年经验  |  本科  |  招1人  |  08-13发布  |  普通话精通 英语良好  |  计算机科学与技术 电子信息科学与技术,嵌入式软件开发工程师（系统驱动和上层应用)
欢聚时代（多玩YY）,"    岗位描述:,1. 深入研究智能行业，负责业界同类产品差异化分析，定期撰写竞品市场报告和功能洞察报告。,2. 集成和串联图形图像识别，语音识别，NLP解析等人工智能能力，搭建AI云平台。,3. 针对具体的业务问题，通过人工智能技术制定解决方案，指导研发工程师完成解决方案的研发落地；,4. 制定人工智能产品roadmap，推进从产品规划、设计、交互、开发到上线、数据监控、迭代优化的项目全过程，协同上下游合作方达成产品目标。,岗位要求:,1.本科及以上学历，3年及以上产品经理或人工智能相关工作经验；,2.具备产品宏观视角，能独立负责产品设计和规划，良好的数据分析和挖掘能力；,3.清晰的逻辑分析和表达能力，热爱技术，乐于分享，对行业和技术的发展有自己的见解，对智能领域的发展方向有清楚的认识；对以下至少一个领域至少有过成功项目经验（包括但不限于图像、音频、对话、知识图谱等）；,4.优秀的沟通和解决问题的能力，牵引团队探索未知、克服各种限制，达成既定目标。,  ",2-4万/月,广州-番禺区  |  3-4年经验  |  本科  |  招1人  |  08-13发布,人工智能产品经理 (MJ001078)
中信银行信用卡中心,"1、负责机器学习、自然语言处理、图像识别等人工智能技术的研究与探索，以及工智能在金融领域应用的前瞻性研究，搭建卡中心人工智能技术及服务框架。,2、负责卡中心人工智能技术组件及服务组件的开发、组合与封装。,3、结合卡中心的业务场景，制定人工智能科技厂商的技术验证方案完成技术验证和落地部署。,1、具备2年以上机器学习/人工智能相关工作经验。数学、统计学及计算机等相关专业本科及以上学历。,2、熟悉一种以上常用的深度学习计算框架，包括但不局限Tensorflow,Mxnet，Torch,Caffe等，熟悉Hadoop、spark生态系统。,3、熟悉常用机器学习算法、深度学习算法及其原理，至少对机器学习、自然语言处理、图像语音识别和深度学习中的一个领域有深入理解。,4、熟练掌握Linux/Hive/SQL，至少掌握Python, Java, C++等一种以上常用编程语言。",2.5-3万/月,深圳-罗湖区  |  无工作经验  |  本科  |  招4人  |  08-14发布,人工智能岗(004220)(职位编号：Citicbank004220)
中移物联网有限公司,,1-1.5万/月,深圳  |  2年经验  |  本科  |  招2人  |  08-14发布,嵌入式软件开发工程师--智能硬件技术中心
上海证大喜马拉雅网络科技有限公司,"岗位职责：,1.从事语音识别和自然语言处理等领域的数据标注；,2.根据声音校对文本，修改文本以保证与语音内容一致；,3.按要求对声音进行简单的筛选和处理；,4.协助算法工程师管理数据资产；,职位要求：,1.大专以上学历，汉语普通话标准；,2.听力良好，语音辨别能力强，能分辨前后鼻音、平翘舌等；,3.能熟练使用电脑进行日常办公；,4.认真负责，细心耐心，执行力强；",4.5-6千/月,上海-浦东新区  |  无工作经验  |  大专  |  招1人  |  08-13发布,语音标注员
喜来山资产管理（上海）有限公司,"1、负责语音识别相关算法的研究与开发；,2、跟踪国内外最新的语音识别相关先进技术；,3、配合产品部门完成一些接口开发工作。,1、信号处理、计算机、电子信息、自动化等相关专业本科以上学历；,2、有算法研究背景经验，对语音识别有较深入理解；在信号处理、声学建模、语言建模、多语种识别等一个或多个方面有较深入研究者优先；有实用语音识别系统开发经验者尤佳；,3、有Linux操作系统下C/C++及脚本语言编程经验者优先；,4、了解国内外语音识别技术的发展状况；,5、具有良好的数学功底，至少会一门编程语言，有规范的编程习惯与文档编写能力；,6、较强的沟通和表达能力，良好的抗压能力，有较强的自学习能力和团队协作精神；,7、英文良好，阅读专业文献无障碍。",0.8-1.5万/月,杭州-余杭区  |  无工作经验  |  本科  |  招2人  |  08-14发布  |  英语良好  |  电子信息科学与技术 计算机科学与技术,算法工程师
浙江帅康电气股份有限公司,"岗位职责：,1、负责烟机产品的电路系统的设计研发。,2、负责OEM产品的改进指导工作。,3、负责电子部份的检测、认证等工作，编写检验指导书。,4、负责家电类的智能模块引入，对供应商提出要求，对智能菜谱、语音识别。,5、负责领先电子模块的资源引入和利用，如各种传感技术、变频技术等。,任职要求：,1、电子设计为主。,2、从事类似家电产品设计3-5年以上。,3、熟练使用专业电子制图软件等工具。,4、有良好的表达能力，团队协作能力，沟通能力。,5、本科及以上学历，经验丰富者适当放宽",15-20万/年,宁波  |  3-4年经验  |  本科  |  招若干人  |  08-14发布,烟机电气工程师
上海网钜信息科技有限公司,"工作职责：,- 负责研发/维护机顶盒（Set-Top-Box）和语音识别（voice recognition）的软件系统（App/Middleware/Driver/BSP）,- 根据需求设计产品规格，与终端客户合作完成产品实现,- 负责客户与内部研发团队的沟通,- 适当地国内/国际出差,职责要求：,- 电子工程，计算机或软件本科以上学历,- 熟悉或精通C/C++语言,- 熟悉嵌入式开发优先,- 熟悉安卓开发优先,                                            ,- 良好的中英文沟通和写作能力",0.8-1万/月,上海-浦东新区  |  无工作经验  |  本科  |  招1人  |  08-14发布,应用工程师
广东芬尼科技股份有限公司,"岗位职责：,1.负责新品APP的开发,2.负责APP的日常维护,3.熟悉APP所对应的产品，理解并梳理良好的交互流程。,任职要求：,1.大专及以上学历，计算机、通信等相关专业,2.有扎实的Java基础，有2年以上Android开发经验；,3.精通HTTP通信、socket编程，熟悉安卓端本地数据库设计；,4.熟悉tcp、udp、多线程、xml等,5熟悉Android OS系统体系结构、framework以及底层库等，各种开源组件和Android界面设计规范,6.熟悉智能硬件开发，有物联网相关开发经验优先；,7.熟练掌握Android界面和交互开发，并能够熟练使用调试工具，熟悉HTTP协议及Server端相关技术；,8.能非常熟练使用第三方提供的sdk结合公司的产品进行功能性的开发，如地图定位轨迹、语音识别、物联网设备操作等,9.良好的编程习惯，精通面向对象程序设计，有兴趣和能力编写高效而整洁的代码；,10.具备钻研精神，良好的沟通能力，学习能力，责任心强，有良好的团队协作精神。",0.9-1.7万/月,广州-南沙区  |  2年经验  |  大专  |  招1人  |  08-14发布,安卓软件开发工程师
浙江远图互联科技股份有限公司,"岗位职责:,1、结合公司医疗信息化业务需求，负责算法研究与开发，包括但不限于计算机视觉、语音识别、文本分析、信号处理等前沿技术研究；,2、探索人工智能技术在医疗信息化领域应用，行业大数据挖掘，研究数据类型及结构、算法框架及原理理论；结合公司实际产品独立评估算法可行性，并建立实用性模型，制定算法及整体技术设计规范；在开发过程及应用过程中充分验证并结合实际使用情况改良算法，并形成技术文档。,任职要求：,1、应用数学、统计学、计算机等相关专业硕士毕业，具备很强的数理功底；,2、良好的学习和研究能力，能够独立阅读英文文献，在国际一流学术期刊或会议上发表过机器学习/人工智能相关的研究成果的候选人优先；,3、至少精通一种计算机语Python\R\Matlab\C++\C\C#;4、参与本专业重大科研项目且处于核心地位，有计算机视觉、语音识别、文本分析、信号处理等相关项目研发经验者优先；,4、具有较强的逻辑分析及沟通能力，具有独立从事科研的能力和独立思考能力，善于提出问题并解决问题；,5、工作积极主动，认真负责，热爱科研，并具备较强的抗压能力。, ",0.8-1.1万/月,杭州-西湖区  |  1年经验  |  硕士  |  招若干人  |  08-14发布,人工智能研究员
深圳市紫川软件有限公司,"1、本科以上学历，有大数据平台、人工智能产品（图像、语音识别等）设计经验者优先；,2、热爱人工智能，了解行业现状，熟悉热点领域和主要产品形态；,3、熟悉机器学习相关算法；,4、熟悉BAT等云平台的AI能力；,5、产品基本功扎实，具有良好的产品规划能力、业务洞察能力、分析判断能力、学习思考能力，思维敏捷，富有创新精神；,6、熟悉产品经理的相关工具，熟练掌握AXURE、MindManager等软件工具。",1.5-2万/月,深圳-福田区  |  无工作经验  |  招1人  |  08-14发布,产品经理
北京捷通华声科技股份有限公司广州分公司,"职位描述：,1.带领团队负责公司公有云平台服务及手写识别、光学字符识别、语音合成、语音识别、智能客服等HCI人工智能技术产品的售前技术支持工作；,2.负责售前团队部门管理工作，建设售前队伍、执行对重点大客户的售前咨询活动，支撑销售工作；,3.能够把握人工智能行业发展方向，在产业互联网/消费互联网领域可以提供专家级支持；,4.通过对公司重点大客户业务需求的理解，不断深入挖掘大客户的潜在需求，快速设计和构造重点客户的解决方案；,5.详细分析客户的业务需求，结合公司的技术产品，为客户提供***的解决方案，引导客户对技术和产品的选择；,6.对产品线上的产品进行生命周期管理，监督产品改进，组织、指导新产品的相关培训。,任职资格：,1.学历要求：,  -毕业于211或985院校、统招本科及以上学历。,2.工作经验：,  -5年以上售前技术支持工作经验；,  -3年以上售前支持团队管理经验；,  -熟悉软件类产品应用或人工智能类产品整体实现过程；,  -有一定开发能力。,3.能力要求：,  -具备卓越的逻辑分析能力，思维清晰敏捷，较强的整理能力和归纳总结能力；,  -具备良好的团队管理能力，能够激发团队成员热情、自信与合作意识；,  -具有强烈的学习意愿，具备较好的学习能力、问题分析能力、以及问题解决能力；,  -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的工作经验；,  -具有较强的写作能力和较好的客户沟通技巧，及较强的语言沟通能力，工作条理清楚；,  -具有良好的服务意识、职业素养，具备项目掌控能力。,4.素质要求：,  -工作踏实，态度积极，能够承受较大工作压力，能适应严格项目管理及公司的各项管理制度；,  -有很强的责任心，正直诚实，值得信赖、有冲劲，意志坚定。,5.优先考虑：,  -熟悉云计算、了解智能语音交互技术及应用，智能客服应用、CTI行业应用等HCI技术与应用产品，了解CTI、移动互联网、互联网、嵌入式平台等市场者优先。",2.5-5万/月,广州  |  无工作经验  |  本科  |  招若干人  |  08-14发布,售前技术支持总监
深圳捷通华声科技有限公司,"    （一）售前方向：,      1.负责公司灵云平台及手写识别、OCR、语音合成、语音识别、智能客服等HCI技术产品的售前技术支持等工作； ,      2.与客户进行技术交流，掌握、理解和分析客户的具体需求，能汇总收集需求，完成客户需求文档编写；,      3.负责更新、整理灵云公有云技术支持手册；,      4.收集营销人员培训需求，编制培训计划；,      5.负责所分配的前端市场项目与后端技术产品开发部门的对接与项目的对接及进度跟踪。,      （二）实施方向：,      1.完成公司产品的部署、维护、项目初验、终验、客户关系维系等。,      2.做好产品问题的跟踪、反馈及疑难问题的处理、技术信息的收集、整理。,      3.负责员工及用户的技术培训，配合销售经理做好用户协调工作。,      4.对公司相关部门提供必要的技术支持，包含技术支持、技术共享等。,      （三）公有云：,      1.面向各不同的行业与领域的客户介绍和推广灵云平台公有云、私有云应用的整体解决方案；,      2.向客户演示灵云平台的各个能力、方案讲解、技术交流并收集客户的各种应用需求；,      3.根据用户需求完成灵云的方案建议书的编写提交和完善；,      4.根据用户的交流情况和具体要求，完成客户灵云的详细技术方案的定制和需求设计；,      5.完成营销人员在推广灵云平台过程中的客户疑难解答、问题收集与反馈以及售前支持；,      6.收集并密切跟踪行业的语音技术的云计算发展方向和竞争对手产品信息，并定期提供分析报告和调研资料。,      ,      任职资格：,      1.学历要求：,        -毕业于211或985院校、统招本科及以上学历，理工科相关专业背景。,      2.工作经验：,        -2年以上IT软件技术支持工作经验；,        -了解软件类应用或人工智能类产品整体实现过程；,           -逻辑思维能力比较强，能根据不同客户情况，自主建立若干套表格系统进行需求描述、方案描述；,      3.能力要求：,        -熟悉LINUX系统操作；,           -具有强烈的学习意愿，具备较好的学习能力、问题分析能力、以及问题解决能力；,           -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的工作经验；,           -具有较强的写作能力和较好的客户沟通技巧，较强的语言沟通能力，工作条理清楚；,        -具有良好的服务意识、职业素养，具备项目掌控能力。,      4.素质要求：,           -工作踏实，态度积极，能够承受工作压力，能适应严格项目管理及公司的各项管理制度；,        -有较强的责任心，正直诚实，值得信赖，有冲劲，意志坚定。,      5.优先考虑：,        -熟悉或了解云计算，语音交互技术应用、智能客服应用、AI技术与应用产品，移动互联网、互联网、嵌入式平台等市场者优先；,        -有实施经验者优先；,        -熟悉Java、C++开发语言优先；,           -有Android/C语音基础，有SDK借口调用经验，有客户支持经验者优先。  ",1-2万/月,深圳-南山区  |  2年经验  |  本科  |  招2人  |  08-14发布,技术支持工程师
康美健康云服务有限公司,"【福利待遇】,1、薪资待遇：具有竞争力的薪酬和值得您期待的中长期回报。,2、工作时间：5天7.5小时，弹性上下班。,3、有薪假期：依法享有国家规定的各类有薪假期，入职时间满一年可享受带薪年假。,4、五险一金：入职即购五险一金。,5、员工活动：不定期举办形式多样的员工活动。,6、办公环境：舒适的办公环境，和谐愉快的工作氛围，热情友好的年轻团队。,【发展空间】,1、提供多方向畅通的职业发展通道和无天花的职业发展空间。,2、提供前沿的行业和技能等方面的培训。,【专项福利】,1、亲民领导：所有管理层领导都非常NICE。,2、职业量身：总经理将在总经理开放日与您一对一定制职业发展规划。,3、人际关系：我们这里人际关系简单，只对事，不对人。,……此外，您还可以行业优秀人才共事。",1.5-2.5万/月,深圳-福田区  |  3-4年经验  |  本科  |  招1人  |  08-14发布,人工智能工程师
哈尔滨工业大学智能控制与系统研究所,"研究生以上学历，英语6级以上，能阅读外国专业文档,至少熟悉一种识别算法（人脸识别，号牌识别，行为识别，语音识别）,具有关于某种算法的剪裁或优化的开发经验,熟练使用MATLAB等仿真工具,具备领导能力，团队合作精神，逻辑清晰，抗压能力强",1-1.5万/月,哈尔滨-南岗区  |  3-4年经验  |  硕士  |  招1人  |  08-14发布  |  英语,算法工程师
义语智能科技（上海）有限公司,"公司产品为语音交互类云端，芯片端软硬一体解决方案。市场领域为智能音箱与智能玩具。客户为方案商，品牌客户,1.在上级的领导和监督下定期完成量化的工作要求；,2.管理客户关系，完成销售任务；,3.了解和发掘客户需求及购买愿望，介绍自己产品的优点和特点；,4.对客户提供专业的咨询；,5.收集潜在客户资料。,职位要求：,1、性格外向、反应敏捷、表达能力强，具有较强的沟通能力及交际技巧，具有亲和力：,2、了解芯片知识，有方案商，芯片原厂，品牌客户资源优先；,3、对人工智能领域充满激情，有过相关工作经验；,4、具备自我管理，自我驱动的能力；,5、熟悉儿童玩具行业，有丰富玩具品牌、方案商资源优先；,6、对人工智能领域有兴趣，对主流AI技术的应用感兴趣或有研究优先，如自然语言理解、语音识别识别、云端内容等。",0.6-1.5万/月,广州  |  2年经验  |  大专  |  招1人  |  08-14发布,智能玩具销售总监
上海汇浦创业投资有限公司,,2-2.5万/月,上海-闵行区  |  无工作经验  |  本科  |  招1人  |  08-14发布,算法工程师
焦点科技股份有限公司,"业务介绍：,焦点科技股份有限公司（股票代码：002315）的AI实验室，主要负责公司在AI方向（包括图像识别、语音识别、自然语言处理等）的技术研究和产品开发，致力于使用AI技术研究和开发优秀、创新的产品和服务，为用户提供出色的产品体验，用技术改变人们的工作和生活。, ,岗位职责：,1、负责人工智能领域前沿技术的研究与实现；,2、参与人工智能、深度学习基础平台的选型、框架搭建和研发；,3、结合焦点科技旗下业务场景，积极探索人工智能和机器学习的应用，并提供产品或技术解决方案。, ,岗位要求：,1、硕士及以上学历，计算机、数学、自控等相关专业，研究方向为语音、图像、NLP的优先；,2、较强的英文文献阅读理解和研究能力，可独立完成文献查阅和算法实现；,3、熟练掌握深度学习平台（如TensorFlow、Caffe、Theano等）的使用；,4、有深度学习模型框架（如cnn、rnn、lstm、fcn、VGG16、resnet等）使用经验；,5、具备缜密的逻辑思维，执行力强，责任心突出，积极主动，善于协调和沟通，能承担压力。",1.5-1.8万/月,南京  |  1年经验  |  硕士  |  招1人  |  08-14发布,AI工程师（人工智能实验室）
上海欧菲智能车联科技有限公司,"负责基于Android平台车载多媒体系统中音频系统的软件开发和维护。,岗位职责：,1. Android平台Audio系统开发与优化；,2. 音频编解码器在Android平台上的集成；,3. 音频相关设备驱动程序开发；,4. 音频抽象层(HAL)开发及路由管理；,5. 语音识别系统相关开发；,6. 编写项目开发所需的文档；,7. 多媒体相关新技术的调研；,任职要求：,1.精通C/C++；,2.熟悉Android多媒体音频系统框架,3.有Linux音频设备驱动开发经验者优先,4.有ALSA开发经验者优先,5.有Android policy、Audioflinger相关优化、调试经验者优先",1-2万/月,上海-浦东新区  |  2年经验  |  大专  |  招2人  |  08-14发布,Android 音频系统软件工程师
南京甄视智能科技有限公司（简称：小视科技）,"岗位职责：,1、负责数据挖掘平台的算法封装、后台的开发、部署及文档编写工作；,2、负责数据挖掘对应业务的对接。,3、基于海量数据，开发设计高可扩展/高并发/高效的数据挖掘、机器学习、统计分析、图 等算法，挖掘用户风险行为特征,4、利用数据挖掘、机器学习、AI等技术的应用、以及对技术的创新和设计识别风险行为及场景，包含人机识别、社区关系网络、打假反作弊、风险画像、NLP、图像语音识别与反识别等技术的探索和应用；,5、基于聊天、商品评论、网络爬虫等数据基础的机器学习数据挖掘。,任职要求：,1、计算机、统计学、应用数学等大数据相关专业研究生以上学历，3年以上相关工作经验；,2、精通聚类，分类等机器学习算法的原理及应用；,3、熟悉Boosting，SVM，神经网络等机器学习算法的一种或多种；,4、精通c/c++，java，python，scala等编程语言的一种或多种，具备良好的编码能力；,5、熟悉Mahout，MLlib，GoLearn等机器学习算法开源项目；,6、擅长大规模分布式系统、海量数据处理、实时分析等方面的算法设计、优化优先；,7、熟悉Hadoop/spark优先；,8、思维严谨、突出的分析和归纳能力，优秀的沟通、团队协作能力。",1.2-2.5万/月,南京-江宁区  |  3-4年经验  |  本科  |  招1人  |  08-14发布,大数据挖掘工程师
大连成者科技有限公司,"岗位职责：, 1、负责算法调试及数据采集客户端软件的开发 ；,2、负责输出算法在各操作系统平台适配的库文件 ；,3、负责算法在各平台的优化 ,任职要求： ,1. 硕士及以上学历，计算机、数学或相关专业；,2、熟练掌握C++、Python编程技术；,3. 了解图像算法，深度学习，机器学习； ,4. 熟悉tensorflow/Mxnet/Caffe/Pytorch 中的任意一种， 熟悉OpenCV ；,5. 熟悉算法云端架构， 以及各平台适配工作（windows, mac, ios, android,linux） ；,6. 有人脸识别，语音识别项目经验优先 ；,7. 有tbb SSE 等优化经验优先； 有cuda开发经验优先 ",1-2万/月,深圳  |  2年经验  |  本科  |  招1人  |  08-14发布,算法支持工程师
重庆柚瓣家科技有限公司,,1-1.5万/月,重庆-渝北区  |  3-4年经验  |  大专  |  招5人  |  08-14发布  |  普通话良好,Android开发工程师(职位编号：003)
上海阅维信息科技有限公司,"岗位职责:,1、 智能终端和Windows平台的音视频应用模块的开发，包括负责移动设备上的音视频编解码器开发，音视频编解码器优化，音视频采集和渲染应用程序的开发和维护等；  ,2、智能终端和Windows平台上APP的音视频架构设计； ,3、音视频数据结构化应用程序设计和开发，包括语音识别、声纹识别、关键词识别、人面识别、姿态识别、车牌识别、车型识别等方面的引用开发；,4、开发文档的编写和校对；,任职资格：,1、 熟悉音视频编解码算法原理，包括但不限于：h264/vpx/mpeg-4/aac/g.7xx系列/opus 等）,2、有基于CUDA, FFMPEG, Android FrameWork-MediaCodec等媒体框架进行开发的经验,3、熟悉windows CS架构开发、Android智能终端底层媒体接口应用开发；,                                    ,4、有基于移动智能视频会议、视频监控开发经验者优先",1-2.5万/月,上海-静安区  |  3-4年经验  |  大专  |  招1人  |  08-14发布  |  计算机科学与技术 电子信息工程,音视频应用开发工程师
中兴软创科技股份有限公司,"岗位职责：,1、语音识别、方言识别；,2、自然语言处理；,3、流媒体接入、解析、处理和转发。,岗位要求：,1、熟悉音视频编解码器算法开发与调试；,2、有音频处理开发经验，如基于ffmpeg，gstreamer等框架开发的经验；,3、有基于audacity，csound，alsa等组件开发的经验优先；,4、有基本音频处理算法的理论基础，如线性代数，数字信号处理，滤波算法设计等；,5、熟悉基本的linux操作。",1.2-2.4万/月,南京-江宁区  |  无工作经验  |  本科  |  招若干人  |  08-14发布,算法工程师（音频处理）
深圳市威马信息技术有限公司,"1.完成公司语音识别APP产品IOS版的开发 、测试；,2.根据开发规范、流程、原型设计图完成模块的编码、测试以及编写相关文档；有2年以上IOS平台项目开发经验；,3.扎实的面向对象编程思想，熟练掌握Objcetive-c编程技能；,4.熟悉XCode集成开发工具及IOS sdk；,5.独立完成过项目，有较好地学习及抗压能力；,6.熟悉多线程、Socket网络编程，熟悉TCP、HTTP等网络协议；,7.具备较强的协调能力、团队合作精神和沟通技巧；,8.有手机蓝牙APP开发经验，熟悉亚马逊，百度dueros，google等语音识别API调用接口者优先",1.5-2万/月,深圳-龙岗区  |  2年经验  |  大专  |  招1人  |  08-14发布  |  英语良好  |  电子信息科学与技术 计算机科学与技术,iOS开发工程师
深圳市芒柠科技有限公司,"【岗位职责】,1、利用NLP技术和文本挖掘构建大规模领域知识库；,2、基于知识图谱开发问答系统和基于场景的对话系统；,3、完成上级领导安排的其他工作。,【任职要求】,1、精通至少一种编程语言；,2、有大数据、机器学习，图片识别、语音识别中至少一种相关背景和经验；,3、熟悉分词、词性标注、实体识别、句法分析等，有情感分析、关系抽取和事件抽取经验者优先；,4、熟悉MaxEnt, CRF，SVM等经典机器学习算法和工具，有词向量、RNN, CNN和LSTM等深度学习经验者优先；,5、有问答系统和对话系统开发经验者优先。,【福利待遇】,1、薪资待遇：具有竞争力的薪酬和值得您期待的中长期回报。,2、工作时间：5天7.5小时，弹性上下班。,3、有薪假期：依法享有国家规定的各类有薪假期，入职时间满一年可享受带薪年假。,4、五险一金：入职即购五险一金。,5、员工活动：不定期举办形式多样的员工活动。,6、办公环境：舒适的办公环境，和谐愉快的工作氛围，热情友好的年轻团队。",1.5-2.5万/月,深圳-宝安区  |  2年经验  |  本科  |  招2人  |  08-14发布,人工智能研发工程师
杭州博盾习言科技有限公司,,1.8-3.6万/月,上海-徐汇区  |  2年经验  |  硕士  |  招若干人  |  08-14发布,机器学习算法工程师-上海-00818(职位编号：00818)
广州夏木悠悠智联有限公司,"1、负责公司智能语音产品的架构设计，负责音频处理算法的设计开发工作；,2、可以与硬件工程师完成智能语音产品设计开发工作；,3、负责编写设计、开发、测试和生产相关技术文档；,职位要求：,1、本科及以上学历，数学、信号处理等相关专业，具有语音算法项目经验；,2、5年以上音频产品设计开发经验，熟悉单麦、双麦及多麦等各种拾音方案，熟悉ReSpeaker Mic Array等行业麦克阵列方案；,3、熟悉语音信号处理算法研究与实现，熟悉多种语音识别和信号处理算法，熟悉回声抑制/语音增强/噪声消除等专业知识；,4、有语音交互、智能音箱等产品开发经验优先，参与至少2个成功的智能语音产品设计开发经验；,5、有良好的团队合作和沟通能力，有一定抗压能力；",2.5-4万/月,广州-天河区  |  2年经验  |  本科  |  招1人  |  08-14发布  |  计算机科学 计算机信息管理,语音算法工程师
深圳市新和创智能科技有限公司,"1、人工智能核心引擎搭建，包括语音识别，图像识别，自然语言处理；,2、核心引擎与业务平台的功能集成开发 ,任职要求（研发项目类）： ,1、统招本科以上学历，电子工程、计算机、自动化、电子信息工程、或其它相关专业毕业；  ,2、熟练掌握 C++或Java, 编程能力强；熟悉 Linux 环境开发；熟悉至少一门脚本语言；  ,3、有语音识别系统开发相关经验者优先，有深度学习经验的优先；  ,4、英文文档的阅读能力以及相关资料的检索能力，具有较强的独立工作能力，逻辑思维强，有创新精神，工作踏实，积极主动； ,5、责任心强，具有良好的团队合作精神。",4-6千/月,深圳-南山区  |  无工作经验  |  本科  |  招3人  |  08-14发布  |  计算机科学与技术 自动化,储干（研发项目类）
小i机器人,,1-1.5万/月,上海  |  2年经验  |  本科  |  招若干人  |  08-14发布,C++软件研发工程师
柳州智视科技有限公司,"负责人工智能算法（机器学习算法、图像识别、语义理解、语音识别等算法）、软件方面的研究与开发工作,岗位要求：,1. 要求数学、计算机，电子工程等相关专业本科生以上毕业；,2. 对人工智能领域研究有强烈兴趣；,3. 能熟练C/C++编程语言，深入理解面向对象编程思想 ；,4. 较强的逻辑思维能力以及软件、算法实现能力,5. 具备一定的数学功底，学过概率论、矩阵分析与最优化理论,6. 具备良好的英文阅读以及查找资料解决问题能力,满足以下一方面或几方面者优先考虑：,1. 精通机器学习（SVM、LR、AdaBoost）等,2. 具有实际工程项目经历,3. 在相关公司有实习经历或实践经验,4. 在计算机视觉、语音识别、语义理解等任一方面有深入理解",3.5-5.5千/月,柳州  |  无工作经验  |  本科  |  招若干人  |  08-14发布  |  数学与应用数学 信息与计算科学,算法工程师
南京欣威视通信息科技股份有限公司,"岗位职责,1、承担 Android 系统下APK开发和维护任务；,2、配合项目负责人进行模块分解，任务分解，并分配任务；,3、承担 APK 架构和优化工作；,4、对开发技术难点攻关；,5、输出相应技术文档。,任职要求：,1、计算机相关专业专科以上，三年及三年以上Android开发经验，扎实的Java/C++/C语言基础；,2、具备扎实的c/c++/java编程基础，熟悉Android SDK及相关开发，调试，优化工具；,3、开发基础良好，对手机软件性能优化，内存优化有自己的见解，能正确、及时处理OOM等问题；,4、能独立完成项目需求分析、设计、编码以及文档编写；,5、积极乐观，工作认真踏实、有责任心、能创新；具备独立分析解决问题能力，良好的沟通能力和优秀的团队协作能力；,6、对软件架构有一定的研究，能熟练使用常用的设计模式。,7、能接受高压强度的工作。,专业侧重方向：,1）音视频多媒体等播放控制；,2）TCP/IP Socket通讯、HTTP/FTP传输通讯；,3）深入学习完成过人脸、语音识别等技术,4）会写JNI等和系统通讯接口",1.5-3万/月,南京-雨花台区  |  3-4年经验  |  本科  |  招2人  |  08-14发布,Android高级软件工程师
上海登临科技有限公司,,10-30万/年,成都-高新区  |  无工作经验  |  本科  |  招若干人  |  08-14发布,深度学习应用算法工程师
,,,,
