company,jobrequest,salary,tags,title 
青岛酷特智能股份有限公司,"工作范围包括但不限于数据分析、算法优化，实现如物体识别、视频理解、预测修正等系统软件的工程实现。,任职要求：,1、计算机、数学相关专业本科及以上学历，3年以上工作经验,2、熟悉cnn，rnn，svm其中至少一种，并且有实战经验,3、有基于深度学习的目标检测、人脸识别算法经验者优先,4、动手能力强，熟练掌握C/C++/Python/Matlab语言，有较强的算法分析和实现能力,5、精通Caffe、Keras、TensorFlow、Theano等任一种深度学习开源框架,6、熟悉图像识别领域的常见工具如OpenCV、高性能运算加速工具如 Neon 以及 GPGPU 技术如 GLES、CUDA和OpenCL 者优先,7、参加过阿里天池、Kaggle等比赛者优先",1-2万/月,青岛-即墨区  |  无工作经验  |  招2人  |  08-14发布,机器学习/深度学习
深圳牙领科技有限公司,,2.5-3.5万/月,深圳-南山区  |  3-4年经验  |  硕士  |  招1人  |  08-14发布,AR算法工程师
广州慧睿思通信息科技有限公司,"岗位职责：,1、负责公司人工智能发展策略制定及实施；,2、负责人工智能前沿技术领域探索，并领导在公司内进行应用研究，结合未来实际应用场景，提供全面的技术解决方案；,3、负责带领人工智能技术团队，达成公司AI产品研发目标，帮助公司战略升级；,4、对业界的机器学习算法和应用有广泛了解并且能够跟踪最新进展，关注并跟进个性化推荐、图像处理、NLP、语音等领域人工智能发展动态；,5、熟练掌握各种主流机器学习算法的基础上，分析不同的业务需求，寻找并构建有效的行业解决方案。,任职要求：,1、硕士以上学历，计算机、通信、数学等相关专业；,2、在下述研究方向上，具有较深厚的研发基础并已取得一些较好的研究成果（如发表过有影响力的论文、主导或参与过有市场影响力的AI产品或开源项目的研发等）：,a) 统计机器学习（如深度神经网络、Boosting, 图模型，概率统计，最优化方法等）；,b) 计算机视觉（如图像识别理解，人脸检测识别、目标检测和跟踪、OCR、增强现实、图像质量评价，图像分割增强等）；,3、熟悉大数据处理和挖掘相关技术；,4、有较丰富的大中型开发项目的总体规划、方案设计经验优先；,5、具备前沿技术视野，热衷技术创新与学术开拓，具备较强的沟通和资源整合能力，在高科技领域有人脉资源优先。",2-4万/月,广州-番禺区  |  5-7年经验  |  本科  |  招1人  |  08-14发布  |  普通话熟练,AI技术专家/科学家
杭州睿拓智能科技有限公司,"1、图像理解、机器学习、深度学习等前沿技术的研究；,2、负责图像理解、机器学习、深度学习等相关算法的研发和实现；,3、负责图像识别、图像理解相关的产品化落地,任职要求：,1、计算机或图像处理、模式识别、机器学习相关专业；,2、需要有专业的图像处理、模式识别、机器学习相关研究经历，熟悉matlab或者python；,3、精通基于深度学习网络的GPU并行计算平台搭建者优先（单机多核或多机多核并行）；,4、精通Caffe、Cuda-convnet、Torch等任一种深度学习开源架构者优先；,5、有C/C编程快速开发的能力，有一定的软件开发项目经验；,6、有较好的创新研究能力和实际动手能力，头脑聪明、学习能力强，主动性好；,7、有在PASCAL、ImageNet、LFW等权威数据库上提交过结果并取得优异成绩者优先考虑。",2-3万/月,杭州-滨江区  |  无工作经验  |  招若干人  |  08-14发布,深度学习(职位编号：R2DS18004)
上海机颖智能科技有限公司,"工作职责：,1、图像理解、机器学习、深度学习等前沿技术的研究；,2、负责图像理解、机器学习、深度学习等相关算法的研发和实现；,3、负责图像识别、图像理解相关的产品化落地,任职要求：,1、计算机或图像处理、模式识别、机器学习相关专业；,2、需要有专业的图像处理、模式识别、机器学习相关研究经历，熟悉matlab或者python；,3、精通基于深度学习网络的GPU并行计算平台搭建者优先（单机多核或多机多核并行）；,4、精通Caffe、Cuda-convnet、Torch等任一种深度学习开源架构者优先；,5、有C/C编程快速开发的能力，有一定的软件开发项目经验；,6、有较好的创新研究能力和实际动手能力，头脑聪明、学习能力强，主动性好；,7、有在PASCAL、ImageNet、LFW等权威数据库上提交过结果并取得优异成绩者优先考虑。",2.5-4.5万/月,上海-杨浦区  |  无工作经验  |  招2人  |  08-14发布,深度学习
杭州慧知连科技有限公司,,1.5-2.5万/月,杭州-西湖区  |  2年经验  |  硕士  |  招若干人  |  08-14发布  |  计算机科学与技术 电子信息科学与技术,机器视觉算法工程师（杭州&上海）
山东兰剑物流科技股份有限公司,"负责图像处理、目标检测和识别算法的设计和实现,1.硕士及以上学历，熟悉图像处理及机器视觉的基础理论和算法知识。,2.有基于深度学习和神经网络构建图像识别的经验。,3.具有较强的编程实现能力，精通c/c++或python编程。,4.有OpenCV等经验者优先。,【薪酬福利】：,1、周末双休，八小时工作制，享受法定假期，缴纳五险一金（养老、失业、工伤、生育、医疗保险）；,2、公司面向优秀员工提供股权激励计划及“优秀人才薪酬补充计划”；,3、公司提供完善的培训提升系统、薪酬体系，每年一次调薪；年终奖金、项目奖金等多种奖金制度；,4、员工享有带薪年假、话费补贴、加班补贴等。,面试地址（总部）：济南高新区舜华路1117号科汇大厦南区6层（乘坐116路、 119路、 k160路 、k166路 、k911路齐鲁软件园站下车沿舜华路南行至科汇大厦南区）。齐鲁软件园正南50米,联系方式：付老师 15098872731",1.5-2.5万/月,济南  |  3-4年经验  |  硕士  |  招1人  |  08-14发布,视觉算法工程师
武汉尚易星通科技有限公司,"1.开展机器学习/深度学习等相关领域研究和开发工作；,2.负责或参与深度学习框架搭建，包括机器学习、图像处理等算法和系统研发；,3.支持公司相关产品的深度学习模块研发；,4.跟踪及研究深度学习前沿技术。,岗位要求：,1、 模式识别、计算机视觉等相关专业硕士及以上学历；,2、 在图像、人脸识别方面有实际项目研发经历；,3、 在深度学习、模式识别或图像处理方面有较丰富的研发经验；,4、 在图像识别、目标检测跟踪、或人机交互等相关领域有研发经历；,5、 熟悉常用深度学习框架（如Caffe，Tensorflow或Torch等）；,6、 有较强的算法分析和实现能力，熟练掌握C/C++/Python等编程语言，有Linux开发经验；,7、 善于分析和解决问题，富有想象力和学习能力，良好的团队合作精神。,8、 对机器学习/深度学习有较深入的理解和研究，并且有实际产品开发经验者；,9、 发表过相关方向高水平学术论文者优先；,10、参加过相关国际评测，并取得一定名次者。",2-4万/月,武汉-东湖新技术产业开发区  |  3-4年经验  |  硕士  |  招若干人  |  08-14发布,深度学习专家
亚信科技（中国）有限公司,,,长沙  |  无工作经验  |  本科  |  招10人  |  08-14发布,算法工程师（长沙）
随锐科技股份有限公司,,2-4万/月,北京-海淀区  |  3-4年经验  |  本科  |  招1人  |  08-14发布,计算机视觉算法工程师
北京捷通华声科技股份有限公司厦门办事处,"1.负责人脸识别（AFR）的算法研究和工程实现；,2.通过持续优化人工智能识别算法和机器学习模型，提升人脸识别的准确度和效率，提升应用的客户感知； ,3.负责人脸识别的研发、产品化落地； ,4.负责跟进行业前沿技术发展趋势，跟踪国际最新算法发展方向和相应技术。,任职资格：,1.学历要求：, -毕业于211或985院校、统招硕士及以上学历，计算机相关专业。,2.工作经验：, -有相关工作经历或实验室研究背景。,3.能力要求：, -了解当前人脸识别的方法，能够跟踪最新的研究方向；, -有图像处理/信号处理/模式识别/统计分析的相关背景知识；, -熟练掌握Python/Matlab/C++，有一定的软件开发项目经验；, -有LR/Adaboost/GMM/SVM/CRF/MaxEnt/HMM/DNN/CNN/RNN的研究背景，熟练掌握CUDA编程；, -能够流畅阅读英文文献。,4.优先考虑：, -能够在Caffe/TensorFlow/Torch/Theano/Keras/Mxnet/Currennt上开展实验者。",1.5-3万/月,厦门  |  1年经验  |  硕士  |  招2人  |  08-14发布,人脸识别算法工程师（AFR）
富士康科技集团CNSBG事业群,"负责大数据团队人机互动系统，特别在图像识别，语义理解，语音识别，智能对话,特别在物联网为基础上，开发相关的AI智能算法,岗位要求:,(1)熟习并实作过深度学习(Deep Learning)算法如 CNN/RNN/LSTM等算法,(2)熟悉 AI相关算法，如Reinforcement learning (DQN/policy gradient methods),(3)熟悉非监督式学习算法，如VAE/GAN,(4)有声音影像实作经验尤佳,(5)具开发对话机器人，自然语言(NLP)相关经验尤佳,(6)曾发表AI/ML相关国际论文期刊经验尤佳,(7)本科及以上学历,5年以上相关工作经验",1-2万/月,深圳-南山区  |  5-7年经验  |  本科  |  招1人  |  08-14发布,AI深度学习工程师(IOT)
苏州雷泰医疗科技有限公司,"岗位职责：, ,1）负责跟踪人工智能前沿技术发展趋势，规划公司人工智能在医疗、云平台、健康领域的研发方向。,2）人工智能研究项目系统框架搭建和算法研究；,3）带领研发团队，组织开发人工智能产品；,4）负责建立公司文献库和资源库；,5）帮助公司建立和完善人工智能研发平台和标准化研究流程；,6）负责新产品的预研及开发；,任职要求：,1）硕士及以上学历，数学、计算机、模式识别等相关专业优先考虑；,2）4年以上人工智能相关行业工作经验；,3）掌握机器学习/深度学习基本知识，有相关算法的研究或开发经验；,4）在以下领域有深入研究之一者优先：,a、统计学习（如深度神经网络、随机森林、随机场等模型）,b、机器视觉（如图像识别与理解，目标检测、图像分割等）,c、医学工程（如影像分析、病理分析、生物信息分析等）,d、机器人应用开发。,5）优秀的编程能力，掌握Python/Java等编程语言，熟悉Tensorflow等框架；,6）工作认真负责，能承担一定工作压力，有创新精神，有推进人工智能发展的理想和使命感。",1.5-2.5万/月,苏州  |  3-4年经验  |  硕士  |  招1人  |  08-14发布,高级人工智能工程师
北京凯视达科技有限公司,"1、2年以上软件开发经验；,  2、熟悉C#或C++开发；,3、有matlab和openCV使用经验；,  4、熟悉图像识别技术，深度学习相关算法优先考虑；,  5、有团队精神、吃苦耐劳，能适应出差；,            6、硕士及以上学历，计算机相关专业或数学专业；,  7、接受研究生实习；,  ",1-2万/月,长沙-岳麓区  |  无工作经验  |  本科  |  招2人  |  08-14发布,软件设计工程师
武汉中仪物联技术股份有限公司,"1、负责视频处理、图像处理软件的算法设计、编程。,2、负责移植图像处理、3D处理与显示、机器视觉的算法至相关产品、设备平台。,3、通过集成图像处理、机器视觉的算法实现具有特定功能的机器视觉辅助检查系统。,4、负责项目中软件测试及技术文档撰写。,任职资格：,1、本科及以上学历，男女不限，年龄25-35岁工业自动化、计算机、图像处理、模式识别、机器视觉及应用数学等相关专业；,2、精通C/C++,C#，相关工作经验二年以上。,3、具有强烈的质量意识，工作认真、细致、有耐心，有良好的团队协作意识，乐于接受挑战，思路清晰，善于钻研思考。,4、熟悉视频数据处理流程。,5、熟悉OpenCV，GDI+或其他图像处理库及图像识别相关算法；,6、熟悉3D图形开发基础知识，精通OpenGL 或者DX者优先。,5、具备良好的代码书写规范和文档编写能力；,6、从事过图像处理、模式识别的研发项目或开发项目的优先考虑，对非标自动化要有比较深入的了解。,7、可接受适当加班。",0.4-1.5万/月,武汉  |  2年经验  |  本科  |  招3人  |  08-14发布,软件工程师（3D数据处理）
浙江诺诺网络科技有限公司,"岗位职责,1、从票据图像分类、文本识别（OCR）等相关领域的算法、模型研究；,2、优化识别引擎、提高识别效率及成功率；, , 职位要求,1、有扎实的数学基础，具备模式识别、图像处理、机器学习等基础知识；,2、熟悉图像处理、模式识别算法，对深度学习算法有深入理解；,3、有过ocr、人脸识别或其他图像识别相关工作或研究经验者优先；,4、对技术充满热情，注重创新性思维，并能逐步在业务中落地。",1.5-2.5万/月,杭州  |  无工作经验  |  博士  |  招若干人  |  08-14发布,算法工程师
焦点科技股份有限公司,"业务介绍：,焦点科技股份有限公司（股票代码：002315）的AI实验室，主要负责公司在AI方向（包括图像识别、语音识别、自然语言处理等）的技术研究和产品开发，致力于使用AI技术研究和开发优秀、创新的产品和服务，为用户提供出色的产品体验，用技术改变人们的工作和生活。, ,岗位职责：,1、负责人工智能领域前沿技术的研究与实现；,2、参与人工智能、深度学习基础平台的选型、框架搭建和研发；,3、结合焦点科技旗下业务场景，积极探索人工智能和机器学习的应用，并提供产品或技术解决方案。, ,岗位要求：,1、硕士及以上学历，计算机、数学、自控等相关专业，研究方向为语音、图像、NLP的优先；,2、较强的英文文献阅读理解和研究能力，可独立完成文献查阅和算法实现；,3、熟练掌握深度学习平台（如TensorFlow、Caffe、Theano等）的使用；,4、有深度学习模型框架（如cnn、rnn、lstm、fcn、VGG16、resnet等）使用经验；,5、具备缜密的逻辑思维，执行力强，责任心突出，积极主动，善于协调和沟通，能承担压力。",1.5-1.8万/月,南京  |  1年经验  |  硕士  |  招1人  |  08-14发布,AI工程师（人工智能实验室）
北京协同创新研究院,"课题名称：视频智能创作平台及示范应用,岗位职责：,1、从事视频图像识别和物体追踪等领域的机器学习算法研发；,2、能跟踪该领域的技术前沿，定期做该领域的前沿学术报告；,3、负责相关视频图像识别和追踪算法的代码实现、集成、测试与维护。,任职要求：,1、硕士及以上学历；计算机、自动化、应用数学、电子、信息处理等相关专业；,2、熟悉深度学习、人工智能、机器学习等技术在视频领域的应用，有良好的科研能力；,3、精通C/C++编程，快速编程能力强，精通Windows/Linux操作系统下Python、GPU并行开发者优先。,4、对算法研发有强烈的兴趣；,5、善于快速学习新知识，良好的表达和沟通能力，英文读写能力强；,                                            ,6、责任心强，具有很好的团队合作精神和沟通协调能力。,地址：北京市朝阳区定福庄东街1号中国传媒大学,电话：010-65783797,邮箱：nimi@cuc.edu.cn，邮件和简历请以“应聘北研院数媒设计师+姓名+专业+学历”命名",1-1.5万/月,北京  |  无工作经验  |  招1人  |  08-14发布,高级机器学习研发工程师(视频智能创作平台及示范应用)
武汉普洛之光信息技术有限公司,"岗位职责：,    ,1.负责视觉系统的算法设计、详细设计、开发、调试、改进完善等全过程；,  2.撰写相关技术文档；,  3.设计系统测试方案，并承担部分测试工作；,  4.参加系统的现场调试、程序修改等工作。,    ,    ,岗位需求：,  1.硕士及以上学历（本科学历至少3年以上工作经验），图像处理或模式识别相关专业；,    ,2.具备两年及以上图像算法开发工作经验，有深度学习经历者优先；,    ,3.掌握图像处理及识别的基础理论和算法知识，掌握C/C++程序设计，熟悉OpenCV、VisionPro、Halcon等图像处理软件包者优先；,    4.参与过机器视觉系统分析和设计者优先考虑。,  5.具备团队合作精神，具有良好的学习能力、沟通交流能力；,  6.有志向从事深入的图像处理、机器视觉、模式识别等研究工作；",1-2万/月,武汉-东湖新技术产业开发区  |  无工作经验  |  招5人  |  08-14发布,机器视觉算法\图像算法工程师
上海商米科技有限公司,"职位描述：,1.图像识别类相关新产品的预研与落地；,2.基于移动嵌入式端的的目标检测、识别相关算法的研究、实现和优化。,职位要求:,1.计算机、模式识别、电子信息等相关专业，本科以上学历，3年以上图像算法开发经验；,2.熟悉常用的图像处理算法，有深度学习，模式识别方面实际项目开发经验；,3.有图像识别，检测，视频分析等方向实际项目经验者优先；,4.有较强的算法实现和优化能力，熟练掌握c/c++/python等编程语言，有Android或嵌入式环境算法移植经验者优先；,          ,5.熟悉常用深度学习框架（如caffe,tensorflow等）。",2-4万/月,上海  |  5-7年经验  |  本科  |  招1人  |  08-14发布,图像算法工程师-硬件中心
南京睿悦信息技术有限公司,"图像识别算法,岗位职责：,1、熟悉并运用SLAM、手势识别等图像处理算法的开发和实现。,岗位要求：,1、熟悉基本的图像处理知识，较强的文献阅读能力，能快速实现业内常用的图像处理算法；,2、能根据实际需求对算法做出改进；,3、精通C/C++，有嵌入式开发经验的优先。",2.5-3万/月,南京-雨花台区  |  1年经验  |  本科  |  招1人  |  08-14发布,算法工程师
哈尔滨工大服务机器人有限公司,"                        完成项目负责人、副所长和所长交办的其他紧急性工作。,1）拥有计算机或相关专业本科及以上学历，熟练掌握C\C++\Python等编程语言，对OPENCV、Matlab等工具有较熟练的使用经验；,2）本科学历者需拥有至少8年工作经验，其中图像处理、人工智能、机器学习等相关行业从业经验不少于6年；硕士可适当放宽；,3）具有较强的组织和决策能力、良好的沟通协调能力和团队协作能力、较强的抗压能力；,4）要求英语至少CET-6以上，并具备良好的听说读写能力；,                    5）至少具备如下专业研究经验之一：1.场景理解算法研究，包括但不限于场景分类、识别、检索；2.视频内容分析研究，包括但不限于群体事件分析、群体行为分析、人群密度估计、车辆密度估计、目标跟踪等；3.视频处理，包括但不限于视频去抖动、去雾、去噪声、超分辨率、超帧率、内容合成。",1.4-1.9万/月,义乌  |  5-7年经验  |  本科  |  招1人  |  08-14发布  |  计算机科学与技术,图像内容理解与分析算法副主任工程师
广州伟度计算机科技有限公司,"职位描述：,岗位职责：,1.负责指导制定、审核公司的技术管理制度、技术流程标准和技术发展的长远规划；,2.负责架构基于“互联网+人工智能”技术的“智慧教育应用系统”、“图像识别系统”、“视频识别”的整体研发与应用工作；,3.负责公司科研体系的结构搭建与科研部的团队建设、管理。,4.参与制定项目技术方案，负责模块架构设计、负责内部架构的扩展与创新，对工程师进行技术知道和培训，规范开发流程；,5.负责软件开发任务的需求分析、技术方案设计、开发计划制定，知道项目团队成员的日常开发工作结局开发的技术问题；,6.负责指导、管理、监督各部门下属人员的工作任务，改善工作质量和服务态度，做好下属人员的绩效考核和奖励惩罚。,7.代表公司参加智慧教育领域相关的国内外学术会议，以及策划，组织公司技术与产品的学术推广活动。,任职要求：,1. 有很强的创业欲望和求知欲；对互联网、移动互联网有浓厚的兴趣；,2. 具有软件工程、计算机科学、人工智能方面相关专业的博士学位，硕士、博士的学科专业要涵盖“互联网与人工智能”两个方面，五年以上相关领域的技术研发工作经验，有国外智能教育企业工作经历、或海外留学背景优先考虑；,3. 具有丰富的“互联网与人工智能”方面技术研发项目管理经验；熟悉完整的研发流程；,4. 了解“互联网+人工智能”方面的学科进展和国际、国内最新的研究成果；,5. 具有高度的责任感和敬业精神。",2-3万/月,广州-天河区  |  5-7年经验  |  本科  |  招1人  |  08-14发布,人工智能技术总监
哈工大机器人（合肥）国际创新研究院,,0.8-1.5万/月,合肥  |  无工作经验  |  招若干人  |  08-14发布,机器人控制算法工程师
成都学子科技有限公司,"1.本科或以上学历，具有计算机图像、视觉、模式识别、行为识别专业背景。,2.熟悉图像处理及识别的基础理论和算法知识。,3.具有良好的数学背景和丰富的图像处理、图像分析识别编程经验者优先。,4.有openCV、OpenGL或MATLAB应用项目开发经验者优先。,5.至少2年以上的相关工作经验。,岗位职责：,1. 负责视频图像的智能分析和程序设计，输出分析结果；,2. 算法优化和性能评估。,员工福利：,* 五险一金，全员覆盖的商业保险；,* 年假、婚假、产假、陪产假、丧假、病假等完善的带薪假期；,* 法定节假日发放礼金或者礼品；生日礼金；,* 全员覆盖的体检；,* 年终表彰大会各种奖励；,* 丰厚的年终奖。,员工关怀：,* 提供工作日午餐补贴；,* 提供工作日交通补贴以及话费补贴；,* 定期的季度员工活动，如篝火晚会，踏青游园活动，真人CS活动，户外拓展等；,* 全员覆盖率为40%的年度旅游，面向年度优秀员工，技术骨干和管理层。,员工发展及职业通道：,* 专业技术的培训：按照岗位技能要求，公司分层次和类别对职工进行现代企业管理知识培训、法律法规知识培训、经营管理技术培训、行业专业任职资格培训和其它需要的相关知识培训。公司鼓励员工参加各类专业资格考试，报销考试费用并给予奖励；,* 学历教育培训：公司鼓励员工参加与工作岗位相关专业的硕士和博士学历教育，并报销考试及学习费用；,* 专题培训：根据公司业务发展或人才储备的需要，公司将外派员工参与专业培训机构或院校所组织的培训及考察。",1-2万/月,成都-郫都区  |  2年经验  |  本科  |  招2人  |  08-14发布  |  计算机科学与技术 计算机网络,图像分析识别工程师
日海智能科技股份有限公司,"1、  负责公司人工智能相关的应用框架设计和开发(英伟达平台),  ,2、  负责以图像识别应用的开发工作，以及相关算法构建和优化,  ,3、  负责物联网方向人工智能应用的预研和项目导入,  ,4、  配合公司云平台及模组部门，实现AI模组方案化,  ,  ,  ,1、  图像处理、模式识别相关专业背景； ,  ,2、  熟悉嵌入式Linux平台下的应用软件开发； ,  ,3、  熟练掌握C/C++或Python，熟悉GPU编程、熟悉GPU算法优化者优先； ,  ,4、  掌握图像处理、模式识别领域基本算法，熟练应用OpenCV相关的图像、视频库； ,  ,5、  熟悉深度学习原理和常用模型，熟练使用 TensorFlow，MxNext，Caffe 或其他常用深度学习工具，并能够灵活的解决实际问题； ,  ,6、  英文科技文献阅读无障碍，具备良好的沟通协调能力和团队合作精神。,  ,7、  有AI图像类项目开发经验(有英伟达平台相关经验)；,  8、具有英伟达相关AI产品经验者优先。",1.5-2万/月,深圳-南山区  |  无工作经验  |  招5人  |  08-14发布,AI开发工程师（物联网研发）
河南海融教育科技有限公司,,1.5-2万/月,郑州  |  无工作经验  |  招2人  |  08-14发布,人工智能+Python讲师
深圳市蓝蓝科技有限公司,"任职要求：,1、熟练VC++、C#等，熟悉Visual Studio开发环境,至少精通HALCON/MIL/OpenCV或visionpro等中一种图像处理库及图像识别相关算法;,2、熟练掌握自动化设备中的常见的视觉应用（位置检测，模板匹配，尺寸检测，颜色判断等）。,3、熟练掌握视觉系统的硬件基本构成，并独立完成相机、镜头、光源等硬件选型；,4、能阅读业内的英文资料文档。,岗位职责：,1、主要负责机器视觉专案的系统开发与运用实施；,2、并能接受其它方面的工作安排。",0.8-2万/月,深圳-宝安区  |  1年经验  |  大专  |  招3人  |  08-14发布,视觉工程师
杭州联众医疗科技股份有限公司,"1、 负责人工智能技术的研究，包括机器学习、智能控制、知识应用、智能决策等技术的研究；负责智能人机交互方案和技术研究，参与相关产品的原型验证和开发,2、负责人工智能机器学习、智能控制等方面技术研究和方案设计,3、负责人机交互方案的研究和设计,4、负责技术方案及相关产品的开发实现和验证,5、为客户提供相关产品和解决方案咨询,6、负责和第三方AI公司对接，做好沟通协调工作,任职要求：,1.良好的代码实现能力，熟练掌握C/C++/python/golang/python至少2种语言，熟悉软件工程工具和流程；,2.有机器学习，深度学习，用户行为分析，用户画像，知识图谱，精准推荐，自然语言识别等实际项目和研发经验者优先考虑；,3.熟悉基本机器学习方法，熟练使用TensorFlow深度学习开源框架；,4、在以下领域有深入的研究为佳：,  a>计算机视觉（如图像识别理解，人脸检测识别、目标检测和跟踪、OCR、增强现实、图像质量评价，图像分割增强等）,  b>语义理解检索 (如知识图谱表示，结构化预测，语义解析，语音识别，知识挖掘等）",1-2万/月,杭州  |  3-4年经验  |  本科  |  招1人  |  08-14发布,人工智能工程师
科沃斯商用机器人有限公司,"1）参与公司人工智能团队中图像处理、图像识别算法研发； ,  1）全日制硕士及以上学历，计算机、数学等相关专业；,）熟悉常用的视觉开发库，如OpenCV；,）熟悉Tensorflow等相关技术框架,）思维灵活，有较强的逻辑思维能力。 ",1-1.5万/月,苏州-吴中区  |  2年经验  |  硕士  |  招1人  |  08-14发布,视觉算法工程师
浙江省公众信息产业有限公司无线运营分公司,"1、开展机器学习/深度学习等相关领域研究和开发工作；,2、深度学习框架搭建， 和算法研究实施；,3、支持公司相关产品的深度学习模块研发；,4、跟踪及研究深度学习前沿技术。,任职要求：,1、 计算机，数学等相关专业硕士及以上学历， 本科工作2年及以上相关工作经验，研究生可以相关专业的应届生；,2、 在大数据处理，图像识别，行为预测等领域有一定的研究和开发经历；,3、 熟悉主流深度学习模型，了解其使用场景、实现细节、训练方法、CPU和GPU优化策略；,4、 熟悉常用深度学习框架中的一种（如Caffe，Tensorflow或Torch等）；,5、 有一定算法分析和实现能力，掌握Python等编程语言，有Linux开发经验；,6、 富有想象力和独立学习以及实施能力，良好的团队合作精神；",15-20万/年,杭州-西湖区  |  3-4年经验  |  硕士  |  招1人  |  08-14发布,深度学习算法工程师
天津华来科技有限公司,,0.8-1.2万/月,天津-南开区  |  无工作经验  |  本科  |  招4人  |  08-14发布,固件工程师
苏州松健光学科技有限公司,"1.计算机或软件工程专业本科以上学历。,2.熟练使用C/C++编程语言，有实际使用windows编程项目优先。 ,3.能够快速阅读设备中各标准模块开发手册，SDK等，根据需求选择搭配合适的API，集成到现有程序框架内。,4.vs2010+OpenCV2.4.10编译环境。,5.进行设备调试并根据客户使用中反馈问题及时作出改善。,6.适应短期出差。",5-8千/月,苏州-吴中区  |  无工作经验  |  本科  |  招3人  |  08-14发布,助理软件工程师
深圳市天和时代电子设备有限公司,"1、做过图像目标检测相关项目，熟悉深度学习原理和基本模型，熟练使用 TensorFlow，Caffe 或其他常用深度学习工具，并能够灵活的解决实际问题；（使用过SSD，faster-rcnn或YOLO做过目标检测项目的优先）。,2、对相关算法的产品化，工程化有具体的经验或兴趣浓厚的优先。,3、参加过具体的图像识别项目，熟悉图像处理的常用算法。,4、熟练使用Python，C++语言，会使用MATLAB有加分。,5、对安检机，智能安检方面有兴趣，愿意长期扎根智能安检领域。,6、良好的团队协助能力。,7、硕士以上学历。,基于X射线安检机图像智能识别，通过机器学习识别包裹中的危禁物品,具有相关方面的经验优先。",1.5-3万/月,深圳-龙岗区  |  2年经验  |  硕士  |  招1人  |  08-14发布,AI智能算法工程师
曙天软件,,1.5-1.8万/月,广州-番禺区  |  无工作经验  |  招1人  |  08-14发布,MES系统高级产品经理
昊翔电能运动科技（昆山）有限公司,"职责描述：,1.完成基于ARM等嵌入式控制系统开发工作,2. 完成软件系统架构的设计，代码编写和代码性能的优化,3. 上位机控制接口的编写，产品测试代码的编写,4、分析并解决软件相关的问题，优化系统性能,任职要求：,1、熟悉掌握C/C++语言，精通数据结构具有良好的代码编写习惯,2、熟练基于Arm,DSP或SOC等平台的嵌入式设计开发,3、熟悉控制理论、精通PID控制调整，熟悉姿态算法或惯导算法,4、具有中控系统开发、图像识别或图像处理等工作经验者优先, ,提供昆山市区班车、宿舍",1-1.8万/月,昆山  |  无工作经验  |  本科  |  招若干人  |  08-14发布,飞控算法研发
青岛英谷教育科技股份有限公司,"英谷教育 招贤纳士,你出类拔萃，十分渴望一个施展才华的舞台？,请看这里↓ ↓ ↓,你可以前景无限——成为青岛地区教育行业首家新三板上市公司的一员,你可以桃李满天下——全国各地的高校都会有你的学生，每年毕业生数以万计,你可以尽情挥洒才能——这里有一群正值芳华的优秀讲师愿与你成为知己,你可以坐拥天然氧吧——英谷教育新产业基地毗邻崂山风景区，给你一个完美的“新家”,你热爱教育事业，乐于奉献——渴望教书育人，愿意燃烧自己、照亮他人,你想拥有不平凡的人生——这里有一个广阔平台，助你实现所有渴望与梦想,一份称心如意的工作——不只让你薪满益足，还可令你心情愉悦，实现个人成长与职业理想,不甘于现状的你，别被生活捆绑，勇敢迈出这一步！,即刻起，点赞你的生活，从一份好工作开始！,任职要求：,1、计算机、自动化等相关专业本科及以上学历；,2、精通python、C++等语言的一种，有1-3年工作经验；,3、精通图像识别、定位的相关算法；,4、具有一定的文字功底，项目研发完成后可承担相关的教材编写任务；,5、有机器学习项目相关经验的优先。,岗位职责：,1、负责图像识别、定位的算法开发与优化；,2、负责机器视觉项目的方案制定、设计与开发工作；,3、整理项目案例，编写实验手册；,4、承担机器学习、图像处理等相关课程的研发和授课；,5、参与入校讲座、宣传和授课等工作。,新三板上市企业，五险一金，周末双休,完善的管理制度和福利薪酬体系，欢迎热爱教育的“你”的加入！",0.7-1万/月,青岛-崂山区  |  无工作经验  |  本科  |  招1人  |  08-14发布,视觉研发工程师/讲师 五险一金 周末双休
深圳市威富视界有限公司,"岗位描述：,1、参与AI云服务平台部分模块规划设计,2、参与或负责公司其他AI项目的规划设计工作,3、推动UI、开发、测试人员配合实现目标,4、根据市场环境及产品的数据效果，制定迭代计划；,任职要求：,1、2年以上产品工作经验，计算机相关专业优先，综合素质优秀者可放宽条件,2、同时具备前端和后端产品规划、设计能力者优先,3、交互设计基础好，能输出高保真原型的优先,4、能独立撰写高质量PRD,5、能承受高强度工作，可接受出差,6、对公司现有产品和未来规划有深入了解，可和客户沟通需求，并能提供可行性解决方案。,7、熟练使用：Axure、Xmind、Viso、office软件,8、有良好的逻辑思维、沟通协调能力,9、自驱、主动、踏实、责任心强，有团队合作意识、推动力强,优先加分项：,1、有图像识别领域工作经验者优先,2、有云服务平台设计经验者优先",1-1.8万/月,深圳-宝安区  |  2年经验  |  本科  |  招1人  |  08-14发布,产品经理（平台软件方向）
